Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd,L_over_D,t_max,camber_max,dat_path,Quality,cluster_id
goe176,5,-0.091403166,0.053016192,0.086184551,0.063429046,0.22921508,0.33543507,0.1647577,0.31312242,1.0526177,0.024130738,43.62144663789397,0.10139878724852558,0.05577628630898662,..\airfoil_opt\data\processed\goe176.dat,优秀,3
goe178,5,-0.080563361,0.066686285,0.003402589,0.062629598,0.16410425,0.32347414,0.10526758,0.25089258,0.95431551,0.021734805,43.90724968546992,0.08582089885569123,0.04536745280069964,..\airfoil_opt\data\processed\goe178.dat,优秀,1
goe188,5,-0.0052412995,0.00089012066,-0.0031759105,-0.00010509332,0.19306814,0.30674577,0.13408438,0.2818855,0.9017851999999998,0.025153058,35.85191112746609,0.09079734435585815,0.04465975333369586,..\airfoil_opt\data\processed\goe188.dat,优秀,1
goe217,5,-0.12981684,-0.2374765,0.20917637,0.18427438,0.40459638,0.41564692,0.30438202,0.35909629,1.245883,0.0348170739999999,35.78367900760425,0.19402900188683947,0.064235033249671,..\airfoil_opt\data\processed\goe217.dat,优秀,3
goe225,5,-0.12239913,0.010447181,0.1959652,0.16465929,0.26605025,0.398032,0.30354609,0.42833738,1.3061126,0.037407563,34.91573615741822,0.13012341597317534,0.07648783025031779,..\airfoil_opt\data\processed\goe225.dat,优秀,3
goe227,5,-0.13713493,0.0035453301,0.1200134,0.2529482,0.25865045,0.44992052,0.33523444,0.42214048,1.3867081,0.034696799,39.9664562716578,0.14579601037002668,0.0778563049204555,..\airfoil_opt\data\processed\goe227.dat,优秀,3
goe229,5,-0.11121479,-0.23109812,0.086173219,0.09967282,0.30754389,0.45415899,0.35408509,0.3976884,1.0595127,0.032204348,32.89967863966692,0.19343231894510232,0.05940465541497642,..\airfoil_opt\data\processed\goe229.dat,优秀,2
goe233,5,-0.10355244,-0.041508648,0.38744856,0.1598018,0.24091812,0.34949724,0.31334249,0.33300606,1.3049208,0.029356454,44.45089996223658,0.11491935063268194,0.08100602576363024,..\airfoil_opt\data\processed\goe233.dat,优秀,3
goe234,5,-0.11014492,-0.11706246,0.47898903,0.14914066,0.27439419,0.42369054,0.32189162,0.42988822,1.3419458,0.033445244,40.12366601361916,0.1407873649557724,0.09036416829948787,..\airfoil_opt\data\processed\goe234.dat,优秀,3
goe238,5,-0.074358758,0.1153221,-0.052160524,0.013795915,0.20759954,0.36962195,0.1777682,0.14546929,0.92879807,0.022580119,41.13344442516003,0.0982230773192984,0.055582659916666666,..\airfoil_opt\data\processed\goe238.dat,优秀,1
goe239,5,-0.10687431,0.028565925,0.11218644,0.053546853,0.22255848,0.37558554,0.19441951,0.35724328,1.0690947,0.025306416,42.24599405937213,0.11316416111353879,0.05988207505509603,..\airfoil_opt\data\processed\goe239.dat,优秀,3
NACA 652415 a0pt5 naca652415a05il,5,-0.10591526,-0.10262003,-0.17434117,-0.012528625,0.19228213,0.2649738,0.38933634,0.11473166,0.76042396,0.023397456,32.500283791536994,0.14940915246857006,0.02993045733077071,..\airfoil_opt\data\processed\NACA 652415 a0pt5 naca652415a05il.dat,优秀,2
NACA 652415 naca652415il,5,-0.11950099,-0.11784087,-0.23671243,0.068819703,0.17800818,0.24803086,0.3304004,0.19158557,0.78226124,0.022964726,34.06359997502256,0.1493327528069908,0.021888095582731044,..\airfoil_opt\data\processed\NACA 652415 naca652415il.dat,优秀,2
GOE 238 HANSABRANDENBURG AIRFOIL,5,-0.074358758,0.1153221,-0.052160524,0.013795915,0.20759954,0.36962195,0.1777682,0.14546929,0.92879807,0.022580119,41.13344442516003,0.0982230773192984,0.055582659916666666,..\airfoil_opt\data\processed\GOE 238 HANSABRANDENBURG AIRFOIL.dat,优秀,1
GOE 241 MVA PR1 AIRFOIL,5,-0.092114709,-0.13153238,0.17563812,0.25752112,0.39683178,0.49972018,0.38077073,0.46447561,1.3542234,0.041138969,32.918262973483856,0.18950615189074382,0.08399227184019341,..\airfoil_opt\data\processed\GOE 241 MVA PR1 AIRFOIL.dat,优秀,3
GOE 242 MVA PR2 AIRFOIL,5,-0.064012255,-0.15253654,0.18600867,0.30295456,0.28012434,0.48812636,0.30899324,0.39704053,1.3869566999999998,0.034520754,40.17747410731526,0.1639454134275833,0.07540220622579173,..\airfoil_opt\data\processed\GOE 242 MVA PR2 AIRFOIL.dat,优秀,3
GOE 243 MVA PR3 AIRFOIL,5,-0.1270011,-0.1484632,0.17709889,0.37839366,0.40780855,0.44868953,0.42256296,0.43958497,1.4472233,0.041320178,35.02461436637567,0.19238734739848276,0.08458205605038059,..\airfoil_opt\data\processed\GOE 243 MVA PR3 AIRFOIL.dat,优秀,3
GOE 277 DAIMLER VIII AIRFOIL,5,-0.051747342,0.054136249,-0.0046291946,0.018148066,0.1931304,0.27670015,0.14799537,0.26041163,0.91821286,0.022174283,41.40890868940385,0.08363155453268298,0.04456823698482004,..\airfoil_opt\data\processed\GOE 277 DAIMLER VIII AIRFOIL.dat,优秀,1
GOE 286 AIRFOIL,5,-0.072744739,0.027382445,-0.0063304665,-0.03353351,0.208776,0.27840338,0.15535266,0.22301193,0.85146725,0.021552707,39.506278724060046,0.09436358363786847,0.041673741963165506,..\airfoil_opt\data\processed\GOE 286 AIRFOIL.dat,优秀,1
GOE 298 AIRFOIL,5,-0.22557548,0.089968567,-0.079661227,0.0012648264,0.27965304,0.28312267,0.26083698,0.21556716,0.88944388,0.024051251,36.981189876568166,0.1313973258545542,0.0453363282618456,..\airfoil_opt\data\processed\GOE 298 AIRFOIL.dat,优秀,2
GOE 300 FRIEDRICHSHAFEN G20 AIRFO,5,-0.049085624,0.1942114,-0.035324574,0.084742268,0.25779896,0.3223811,0.24381053,0.28220499,1.095399,0.024823935,44.126726886772786,0.08470547000035882,0.06768687805740031,..\airfoil_opt\data\processed\GOE 300 FRIEDRICHSHAFEN G20 AIRFO.dat,优秀,3
GOE 301 FRIEDRICHSHAFEN G 13 AIRF,5,-0.049566217,0.1105424,0.026604072,0.074251646,0.26128336,0.35869939,0.21311307,0.36204797,1.103584,0.025737298,42.878782380341555,0.09999351805493262,0.06587894381733167,..\airfoil_opt\data\processed\GOE 301 FRIEDRICHSHAFEN G 13 AIRF.dat,优秀,3
RAE 2822 AIRFOIL,5,-0.12323957,-0.17336991,-0.17905142,0.058556901,0.1261054,0.15199816,0.20656888,0.19606861,0.68231922,0.020828847,32.75837687991083,0.11972747329047022,0.012607716902686996,..\airfoil_opt\data\processed\RAE 2822 AIRFOIL.dat,优秀,1
RAE 5214 AIRFOIL,5,-0.11651027,-0.080955584,-0.14474522,0.081056666,0.19931819,0.075009679,0.22935797,0.11897291,0.7406289,0.02061204,35.931858273125805,0.09541576060591694,0.0134507634587466,..\airfoil_opt\data\processed\RAE 5214 AIRFOIL.dat,优秀,1
RAE 5215 AIRFOIL,5,-0.11651513,-0.080911963,-0.14481325,0.081097269,0.20035857,0.065744762,0.23768846,0.15783977,0.75538259,0.020984521,35.99713283901024,0.0950718210771182,0.015350147253372826,..\airfoil_opt\data\processed\RAE 5215 AIRFOIL.dat,优秀,1
rae5215,5,-0.11651513,-0.080911963,-0.14481325,0.081097269,0.20035857,0.065744762,0.23768846,0.15783977,0.75538259,0.020984521,35.99713283901024,0.0950718210771182,0.015350147253372826,..\airfoil_opt\data\processed\rae5215.dat,优秀,1
RAE69CK AIRFOIL,5,-0.12323957,-0.17336991,-0.17905142,0.058556901,0.1261054,0.15199816,0.20656888,0.19606861,0.68246387,0.0208608,32.71513412716674,0.11972747329047022,0.012607716902686996,..\airfoil_opt\data\processed\RAE69CK AIRFOIL.dat,优秀,1
RAENPL 5212 AIRFOIL,5,-0.1234698,-0.11076508,-0.16542621,0.060356857,0.19556227,0.1483098,0.24743635,0.20635936,0.75945113,0.02156508,35.21670821531847,0.11822026505075355,0.017217575447470393,..\airfoil_opt\data\processed\RAENPL 5212 AIRFOIL.dat,优秀,1
raf28,5,-0.10941292,-0.068648245,-0.063097846,-0.061034233,0.13683779,0.21358735,0.1526065,0.17672155,0.68201892,0.01983565,34.383492348372755,0.09830995026405631,0.01932679416038666,..\airfoil_opt\data\processed\raf28.dat,优秀,1
raf32,5,-0.12445194,-0.038063301,0.0058305827,0.078952936,0.19922074,0.31612252,0.30804663,0.34080837,1.0094306,0.02485005,40.62086796606043,0.1272154676878989,0.050167725344554305,..\airfoil_opt\data\processed\raf32.dat,优秀,2
raf6,5,-0.027587171,0.0043845304,-0.013578381,-0.014446532,0.2577105,0.23817619,0.24763295,0.35922816,0.91471299,0.023549944,38.84140828530208,0.1002037269978472,0.04645612474732752,..\airfoil_opt\data\processed\raf6.dat,优秀,1
NREL's S830 Airfoil,5,-0.073570257,-0.27259514,-0.22792751,0.28616872,0.20599755,0.44053739,0.32932199,0.46315094,1.0590664,0.028498782,37.16181273992692,0.20587757916609,0.042299347454935236,..\airfoil_opt\data\processed\NREL's S830 Airfoil.dat,优秀,2
NYU GRUMMAN K1 AIRFOIL k1il,5,-0.15552522,-0.12497626,-0.18169078,0.15629417,0.17263255,0.11583698,0.24753803,0.19495323,0.8019389,0.021977414,36.48922935155155,0.11588501575130454,0.018944966973616018,..\airfoil_opt\data\processed\NYU GRUMMAN K1 AIRFOIL k1il.dat,优秀,1
NACA 11H09 AIRFOIL n11h9il,5,-0.011889239,0.042589456,-0.035071468,-0.11993174,0.18981878,0.26252169,0.27998198,-0.058118819,0.71828535,0.020301954,35.38010922495441,0.08889812905225429,0.04552998605325438,..\airfoil_opt\data\processed\NACA 11H09 AIRFOIL n11h9il.dat,优秀,1
NACA 64A210 naca64a210il,5,-0.08848292,-0.097987008,-0.11681013,-0.019382991,0.12045139,0.16909714,0.19110963,0.15459167,0.67154036,0.020210494,33.22731052491839,0.09902863022512945,0.013337073069994414,..\airfoil_opt\data\processed\NACA 64A210 naca64a210il.dat,优秀,1
NACA 6H10 AIRFOIL n6h10il,5,-0.033366572,0.055465157,-0.075067648,-0.16495855,0.16111616,0.29292004,0.30373066,-0.070038223,0.6737257,0.020709603,32.532043226516706,0.09857228944293275,0.04519722189866653,..\airfoil_opt\data\processed\NACA 6H10 AIRFOIL n6h10il.dat,优秀,1
goe114,5,-0.084519329,-0.095275599,0.0872608,-0.031638691,0.093537292,0.26803575,0.20029917,0.21145457,0.81764541,0.02124941,38.47849940304225,0.09572282442545718,0.034700388639818586,..\airfoil_opt\data\processed\goe114.dat,优秀,1
goe115,5,-0.095741471,-0.048581252,0.057509014,-0.0037141463,0.12282313,0.29959493,0.17565767,0.20052722,0.8594026,0.021135973,40.660659435929446,0.098301930844688,0.03742652541016803,..\airfoil_opt\data\processed\goe115.dat,优秀,1
goe116,5,-0.11302235,0.012113632,0.015616741,-0.0081006204,0.12104997,0.30028805,0.20932551,0.21952691,0.86717972,0.021496245,40.34098606524069,0.09597221417053454,0.041214445956190456,..\airfoil_opt\data\processed\goe116.dat,优秀,1
goe117,5,-0.094848526,0.045629581,0.017720527,0.024167529,0.11398587,0.33731355,0.16821764,0.24752636,0.92123967,0.021764277,42.32806217270622,0.09003031284372709,0.0457173160682862,..\airfoil_opt\data\processed\goe117.dat,优秀,1
goe118,5,-0.048363447,0.072444443,0.06012931,0.054892863,0.12351317,0.38383903,0.18362308,0.279391,1.029312,0.02308709,44.58387782955756,0.08671325780164107,0.05787166955285536,..\airfoil_opt\data\processed\goe118.dat,优秀,1
goe29b,5,-0.093648129,0.18954372,-0.024933336,0.10334008,0.28078282,0.33873724,0.2120579,0.23939466,1.1033988,0.025153362,43.86685167573225,0.09763313234874556,0.06636563335270966,..\airfoil_opt\data\processed\goe29b.dat,优秀,3
EPPLER 339 AIRFOIL,5,-0.087973696,-0.0069017996,-0.15504324,-0.092811295,0.24703104,0.38499099,0.13268948,0.24518347,0.75630324,0.02260726,33.45399840582185,0.13482204542217435,0.04259251186257389,..\airfoil_opt\data\processed\EPPLER 339 AIRFOIL.dat,优秀,2
EPPLER 393 AIRFOIL,5,-0.09245395,-0.044877058,-0.041284655,0.12393756,0.16990956,0.31063969,0.22093513,0.25489404,0.99764184,0.02409759,41.40006697765212,0.11516179834450221,0.03984767884577075,..\airfoil_opt\data\processed\EPPLER 393 AIRFOIL.dat,优秀,1
EPPLER 407 AIRFOIL,5,-0.11371868,-0.13351306,-0.21564045,0.23611279,0.17992529,0.25201552,0.27035778,0.41528415,0.95837126,0.025814107,37.12587307397463,0.14496240976591648,0.034285770397651176,..\airfoil_opt\data\processed\EPPLER 407 AIRFOIL.dat,优秀,2
EPPLER 421 AIRFOIL,5,-0.13891402,0.13253703,0.074717243,0.1491601,0.30687641,0.53612659,0.26179914,0.4311,1.3142201999999998,0.032438311,40.51444602032455,0.14595097303773327,0.08712814734334437,..\airfoil_opt\data\processed\EPPLER 421 AIRFOIL.dat,优秀,3
EPPLER 422 AIRFOIL,5,-0.12542786,0.071225795,0.065533841,0.036705218,0.29284825,0.47876679,0.21120886,0.32382083,1.1164,0.0280339999999999,39.82307198401955,0.14006801191471757,0.07167511885216274,..\airfoil_opt\data\processed\EPPLER 422 AIRFOIL.dat,优秀,3
EPPLER 431 AIRFOIL,5,-0.10621953,-0.019855914,-0.23909404,0.13570177,0.22318701,0.33733583,0.34159523,0.31315101,0.95309085,0.026307412,36.228985580185544,0.15333143917799819,0.04188965280276791,..\airfoil_opt\data\processed\EPPLER 431 AIRFOIL.dat,优秀,2
EPPLER 432 AIRFOIL,5,-0.11741157,-0.015517316,-0.25105468,0.13336827,0.23208836,0.39733045,0.29321893,0.30495701,0.95875293,0.026462666,36.23039832796892,0.16048861472518425,0.044173270168547385,..\airfoil_opt\data\processed\EPPLER 432 AIRFOIL.dat,优秀,2
S209110183,5,-0.095500643,0.0016543441,-0.015392971,0.055582802,0.21092873,0.24446883,0.2383421,0.14499297,0.91378356,0.0219855079999999,41.56299504200695,0.10100770562390521,0.0395278681693265,..\airfoil_opt\data\processed\S209110183.dat,优秀,1
S301010384,5,-0.10491414,-0.038776158,-0.049929412,0.025144103,0.20275594,0.22027393,0.19264084,0.11881837,0.80812882,0.020802871,38.846985110853204,0.1032041728720864,0.028489474736338366,..\airfoil_opt\data\processed\S301010384.dat,优秀,1
S301409585,5,-0.091147216,-0.042506892,-0.042473078,-0.030079358,0.18289696,0.18277838,0.2213513,0.10514554,0.74650578,0.020061661,37.21056696152925,0.09464805858256181,0.025943902246367043,..\airfoil_opt\data\processed\S301409585.dat,优秀,1
S301609587,5,-0.09692374,-0.064697645,-0.047410078,-0.042384999,0.17666647,0.16970436,0.20534567,0.092804681,0.70323173,0.019680189,35.73297644651685,0.09533137662458094,0.021120358195381893,..\airfoil_opt\data\processed\S301609587.dat,优秀,1
S302109584,5,-0.085293069,-0.027935118,-0.035154028,-0.020148738,0.17047169,0.23499071,0.17204811,0.1591314,0.78392763,0.020279661,38.65585475023473,0.09496666403531276,0.029702656973893272,..\airfoil_opt\data\processed\S302109584.dat,优秀,1
S4310,5,-0.088254432,-0.0034607341,-0.033751332,0.028648964,0.21647877,0.26292696,0.26900242,0.16512619,0.90670691,0.02245991,40.37001528501227,0.10847892741259459,0.04173129791255641,..\airfoil_opt\data\processed\S4310.dat,优秀,1
S4320,5,-0.07352413,0.025780447,0.002901782,0.089607758,0.20859194,0.25515661,0.24236999,0.15525231,0.97846908,0.02242857,43.62601271503266,0.09418375936717857,0.044940919871400635,..\airfoil_opt\data\processed\S4320.dat,优秀,1
S5010,5,-0.085908106,-0.064587619,-0.056411051,-0.069849159,0.18638778,0.20689292,0.16016934,-0.00070322585,0.63293438,0.019111404,33.1181518636726,0.0983119698280767,0.022034355059819835,..\airfoil_opt\data\processed\S5010.dat,优秀,1
S5020,5,-0.057549324,-0.029637779,-0.037253999,-0.059442621,0.18110331,0.19949834,0.14574966,-0.0052131616,0.65522927,0.01878381,34.882660652977215,0.0842259594399892,0.026111117785287144,..\airfoil_opt\data\processed\S5020.dat,优秀,1
S6061 9,5,-0.094023707,-0.054406901,-0.089347188,-0.0089322471,0.14252797,0.17515166,0.17153717,0.10773105,0.69655682,0.01934227,36.01215472641008,0.09024948964274941,0.01758320848849356,..\airfoil_opt\data\processed\S6061 9.dat,优秀,1
S7055 10pt5 FlatBottomed,5,-0.085106705,-0.024192107,-0.038329775,-0.022995066,0.18471537,0.25848045,0.2340412,0.17399653,0.82683263,0.02279063,36.27949863606228,0.10527507930045872,0.035819126207516414,..\airfoil_opt\data\processed\S7055 10pt5 FlatBottomed.dat,优秀,1
S7075 9,5,-0.092458382,-0.0071743656,-0.062272321,0.070613223,0.17002635,0.19764614,0.20186165,0.22535916,0.87966257,0.022664825,38.81179625256317,0.0899241402727032,0.030312064000170433,..\airfoil_opt\data\processed\S7075 9.dat,优秀,1
S8052 11.88,5,-0.12147844,-0.10242303,-0.14358426,-0.025800262,0.19334464,0.18493731,0.23752476,0.10017392,0.67327792,0.0205505419999999,32.76205172593517,0.11945423998353583,0.015787732778911455,..\airfoil_opt\data\processed\S8052 11.88.dat,优秀,1
S8055 12,5,-0.11827047,-0.082964805,-0.13893052,-0.03789982,0.20610607,0.17928997,0.2826518,0.13366924,0.70474774,0.0211658539999999,33.29644719272859,0.12056318032077332,0.02052246582601878,..\airfoil_opt\data\processed\S8055 12.dat,优秀,1
S9037 9,5,-0.077345716,-0.0015926053,-0.019899729,0.034247949,0.1844933,0.22033264,0.20689621,0.18115942,0.87423372,0.021122901,41.387957080327176,0.08994800364392588,0.03516218546017311,..\airfoil_opt\data\processed\S9037 9.dat,优秀,1
SD800008988,5,-0.11610172,-0.048115463,-0.073535976,0.013057867,0.15976409,0.15089335,0.16363199,0.1437262,0.72856315,0.01979341,36.80836955330082,0.08864266390063515,0.01728400046411356,..\airfoil_opt\data\processed\SD800008988.dat,优秀,1
SELIG 300209983,5,-0.092512781,-0.0056609609,-0.1194601,0.12586599,0.20286428,0.20408718,0.22244208,0.17620793,0.9087972,0.02183283,41.62525884184505,0.0996648069224311,0.030098873710527413,..\airfoil_opt\data\processed\SELIG 300209983.dat,优秀,1
sg6040,5,-0.15376629,-0.13415496,-0.19559249,0.07219724,0.21303256,0.30711533,0.26490865,0.28221092,0.82270488,0.0239715,34.320125148613975,0.15979136751695572,0.025201931928684196,..\airfoil_opt\data\processed\sg6040.dat,优秀,2
SG6040,5,-0.15376629,-0.13415496,-0.19559249,0.07219724,0.21303256,0.30711533,0.26490865,0.28221092,0.82270488,0.0239715,34.320125148613975,0.15979136751695572,0.025201931928684196,..\airfoil_opt\data\processed\SG6040.dat,优秀,2
sg6041,5,-0.094495785,-0.046302169,-0.13437364,0.0075916918,0.17708906,0.16659586,0.2132362,0.20012675,0.74924754,0.020541266,36.475236725915536,0.10017580438535348,0.020076840259153902,..\airfoil_opt\data\processed\sg6041.dat,优秀,1
SG6041,5,-0.094495785,-0.046302169,-0.13437364,0.0075916918,0.17708906,0.16659586,0.2132362,0.20012675,0.74924754,0.020541266,36.475236725915536,0.10017580438535348,0.020076840259153902,..\airfoil_opt\data\processed\SG6041.dat,优秀,1
sg6042,5,-0.088499998,0.004381088,-0.075312581,0.10158946,0.19601745,0.22057227,0.24978255,0.2909968,0.95466529,0.023036095,41.44214937470956,0.09994664127023425,0.03763288561602454,..\airfoil_opt\data\processed\sg6042.dat,优秀,1
SG6042,5,-0.088499998,0.004381088,-0.075312581,0.10158946,0.19601745,0.22057227,0.24978255,0.2909968,0.95466529,0.023036095,41.44214937470956,0.09994664127023425,0.03763288561602454,..\airfoil_opt\data\processed\SG6042.dat,优秀,1
sg6043,5,-0.084258113,0.056120151,-0.018750582,0.19522145,0.21324567,0.27398985,0.28565241,0.37662167,1.1469743,0.026546193,43.20673401266991,0.09994772897614315,0.05509713183119108,..\airfoil_opt\data\processed\sg6043.dat,优秀,3
SG6043,5,-0.084258113,0.056120151,-0.018750582,0.19522145,0.21324567,0.27398985,0.28565241,0.37662167,1.176911,0.030613968,38.443595420234324,0.09994772897614315,0.05509713183119108,..\airfoil_opt\data\processed\SG6043.dat,优秀,3
sg6051,5,-0.10160164,-0.08707609,-0.027555976,-0.1037635,0.16726657,0.25378559,0.26869228,0.26655586,0.74873127,0.021660246,34.567071398912084,0.11990842319846517,0.032229132479053985,..\airfoil_opt\data\processed\sg6051.dat,优秀,1
SIKORSKY SC1094 R8 AIRFOIL,5,-0.10557085,-0.020012163,-0.11909361,-0.049489914,0.2427939,0.12153993,0.1825283,0.13429025,0.68435579,0.020227424,33.833066929333164,0.09455649871197401,0.02085783367549187,..\airfoil_opt\data\processed\SIKORSKY SC1094 R8 AIRFOIL.dat,优秀,1
SM701,5,-0.13094471,-0.10526833,-0.21561536,0.15841377,0.26728282,0.28825789,0.30524158,0.34293623,0.93861261,0.0262368679999999,35.774567680868145,0.16007403352626481,0.03231980112532319,..\airfoil_opt\data\processed\SM701.dat,优秀,2
SOMERS S102 AIRFOIL BLUNT,5,-0.10575281,-0.14402195,-0.24604124,0.12573268,0.21941721,0.2094268,0.31021879,0.21974531,0.8246065,0.0233289889999999,35.346859651740736,0.14788834095827466,0.02038604831595802,..\airfoil_opt\data\processed\SOMERS S102 AIRFOIL BLUNT.dat,优秀,2
SOMERS S102 AIRFOIL SHARP,5,-0.10575416,-0.14400388,-0.24605745,0.12574037,0.22106044,0.20476252,0.31918691,0.20732514,0.8237609,0.023326001,35.315136100697245,0.147916534675541,0.020276039418975846,..\airfoil_opt\data\processed\SOMERS S102 AIRFOIL SHARP.dat,优秀,2
sp4621hp,5,-0.16306881,-0.22599193,-0.22367032,0.31221466,0.25932135,0.41441541,0.33752744,0.36698226,1.0545822,0.0309877829999999,34.03219262249266,0.20651146041127003,0.04046200488025528,..\airfoil_opt\data\processed\sp4621hp.dat,优秀,2
USA 22 AIRFOIL,5,-0.081608162,0.049226384,0.014727359,0.0085580853,0.20526704,0.28348523,0.14050954,0.21511186,0.90348497,0.0215516529999999,41.92184098361292,0.09037741078851103,0.04390241992364576,..\airfoil_opt\data\processed\USA 22 AIRFOIL.dat,优秀,1
USA 25 AIRFOIL,5,-0.11663929,0.21482609,-0.13828348,-0.014727057,0.19988746,0.31826039,0.13758503,0.32091081,0.88006409,0.0220990129999999,39.82368307580089,0.08296545162927457,0.05249804781804983,..\airfoil_opt\data\processed\USA 25 AIRFOIL.dat,优秀,1
USA 26 AIRFOIL,5,-0.10413346,0.078007784,-0.049954837,-0.075082025,0.208496,0.29051763,0.16167819,0.30479113,0.82068394,0.021755572,37.72293093465895,0.09657890706909743,0.0439697214567129,..\airfoil_opt\data\processed\USA 26 AIRFOIL.dat,优秀,1
USA 27 AIRFOIL,5,-0.10147972,0.073108329,-0.046680756,-0.079836945,0.24097256,0.32750438,0.20680517,0.34869386,0.85474777,0.0233015689999999,36.68198351793408,0.11087911043915347,0.05111222179586975,..\airfoil_opt\data\processed\USA 27 AIRFOIL.dat,优秀,1
USA 27 mod AIRFOIL,5,-0.13245184,0.044184072,-0.070539368,-0.12268923,0.27478109,0.35300663,0.23293476,0.39197161,0.80162997,0.024499477,32.72028909025283,0.13310213593303943,0.05107742830419294,..\airfoil_opt\data\processed\USA 27 mod AIRFOIL.dat,优秀,2
USA 28 AIRFOIL,5,-0.15467721,-0.10629727,0.054319441,-0.13662482,0.1731374,0.33003596,0.19088905,0.34252825,0.74398391,0.022414298,33.192380595635875,0.13185273211817097,0.03613889368818045,..\airfoil_opt\data\processed\USA 28 AIRFOIL.dat,优秀,2
USA 29 AIRFOIL,5,-0.15387574,-0.0037795721,0.069201318,-0.16155477,0.18782092,0.41404507,0.22167141,0.34392359,0.80742514,0.024006421,33.63371574629971,0.13199019714472462,0.05324558565911349,..\airfoil_opt\data\processed\USA 29 AIRFOIL.dat,优秀,2
USA 35 A AIRFOIL,5,-0.19059008,0.014213018,-0.075879416,0.0083420035,0.3679272,0.46158255,0.32395826,0.40166331,1.0210187,0.031049267,32.88382621077657,0.18281330014285585,0.06495392989744782,..\airfoil_opt\data\processed\USA 35 A AIRFOIL.dat,优秀,2
USA 45 AIRFOIL,5,-0.11385634,-0.049328024,-0.097381571,-0.070700477,0.28944148,0.36163973,0.16986519,0.25234063,0.80055587,0.023814564,33.616230387421744,0.1454751099921239,0.041528871962322945,..\airfoil_opt\data\processed\USA 45 AIRFOIL.dat,优秀,2
USA 45 M AIRFOIL,5,-0.092136967,-0.038616839,-0.078307751,-0.055965788,0.22882607,0.29208103,0.1356014,0.20244592,0.76770178,0.021395705,35.881116326851576,0.11646895990874563,0.03325399055958661,..\airfoil_opt\data\processed\USA 45 M AIRFOIL.dat,优秀,1
usa45m,5,-0.092136967,-0.038616839,-0.078307751,-0.055965788,0.22882607,0.29208103,0.1356014,0.20244592,0.76627834,0.022314669,34.339668672656536,0.11646895990874563,0.03325399055958661,..\airfoil_opt\data\processed\usa45m.dat,优秀,1
usa51,5,-0.080694795,-0.028956549,-0.070998579,-0.033527716,0.17981128,0.22061527,0.1271365,0.20658266,0.74318572,0.020407053,36.41808153288964,0.09331261438414747,0.02570335133871225,..\airfoil_opt\data\processed\usa51.dat,优秀,1
usa98,5,-0.21071942,0.026954829,0.06569659,0.13457712,0.25625918,0.39119531,0.29610221,0.45393279,1.1265956,0.030630776,36.7798582706491,0.14563359418579755,0.06571520310861498,..\airfoil_opt\data\processed\usa98.dat,优秀,3
c141f,5,-0.1185601,-0.021070635,-0.10184612,-0.063608379,0.19742006,0.15117127,0.21961003,0.29426354,0.71645525,0.021132407,33.903154051500145,0.09819321511509944,0.02336473813172766,..\airfoil_opt\data\processed\c141f.dat,优秀,1
CLARK V AIRFOIL,5,-0.11423697,-0.050728149,-0.050140422,-0.039099727,0.19041521,0.26101159,0.2278774,0.34746142,0.79854079,0.0224022639999999,35.64553966509829,0.11736172766666667,0.03435042218406889,..\airfoil_opt\data\processed\CLARK V AIRFOIL.dat,优秀,1
clarkv,5,-0.11423697,-0.050728149,-0.050140422,-0.039099727,0.19041521,0.26101159,0.2278774,0.34746142,0.79840682,0.022615548,35.30344787577113,0.11736172766666667,0.03435042218406889,..\airfoil_opt\data\processed\clarkv.dat,优秀,1
CLARK W AIRFOIL,5,-0.14366065,0.0030974611,-0.035688377,-0.074870996,0.20029491,0.27699175,0.20815468,0.28909487,0.79718609,0.022468886,35.47955559523511,0.11312760156559014,0.03733212403385623,..\airfoil_opt\data\processed\CLARK W AIRFOIL.dat,优秀,1
clarkw,5,-0.14366065,0.0030974611,-0.035688377,-0.074870996,0.20029491,0.27699175,0.20815468,0.28909487,0.79540099,0.024401836,32.59594851797217,0.11312760156559014,0.03733212403385623,..\airfoil_opt\data\processed\clarkw.dat,优秀,1
CLARK Y AIRFOIL,5,-0.1330461,-0.022748188,-0.06386216,-0.032593442,0.2039335,0.26510977,0.23092129,0.25357501,0.80847652,0.022224216,36.378179549730795,0.11731414993672172,0.03462249151508278,..\airfoil_opt\data\processed\CLARK Y AIRFOIL.dat,优秀,1
clarky,5,-0.1330576,-0.022705201,-0.063963401,-0.032430939,0.20392633,0.26509279,0.23098215,0.2535172,0.81285933,0.022105269,36.77219806734765,0.11731414907452864,0.03462299025693612,..\airfoil_opt\data\processed\clarky.dat,优秀,1
SD203008688,5,-0.089124898,-0.017738918,-0.09282302,0.0049354719,0.15359462,0.15824432,0.19639706,0.20613313,0.76387345,0.020221342,37.775606089843095,0.08556732408539514,0.022501537329846687,..\airfoil_opt\data\processed\SD203008688.dat,优秀,1
sd2030,5,-0.089124898,-0.017738918,-0.09282302,0.0049354719,0.15359462,0.15824432,0.19639706,0.20613313,0.76387345,0.020221342,37.775606089843095,0.08556732408539514,0.022501537329846687,..\airfoil_opt\data\processed\sd2030.dat,优秀,1
